,movie_id,imdb_id,title,imdb_rating,year,genre,director,cast,cover_url,plot,url
1017,1025,405159,Million Dollar Baby,8.1,2004,Drama | Sport,Clint Eastwood,Clint Eastwood|Hilary Swank|Morgan Freeman|Jay Baruchel|Mike Colter|Lucia Rijker|Brían F. O'Byrne|Anthony Mackie|Margo Martindale|Riki Lindhome|Michael Peña|Benito Martinez|Bruce MacVittie|David Powledge|Joe D'Angerio|Marcus Chait|Tom McCleister|Erica Grant|Naveen|Morgan Eastwood|Jamison Yang|Dean Familton|Louis Moret|Vincent Foster|Jon D. Schorle II|Marty Sammon|Steven M. Porter|Ray Corona|Ming Lo|Miguel Pérez|Jim Cantafio|Ted Grossman|Ned Eisenberg|Marco Rodríguez|Roy Nugent|Don Familton|Mark Thomason|Brian T. Finney|Spice Williams-Crosby|Kim Strauss|Rob Maron|Kirsten Berman|Susan Krebs|Sunshine Chantal Parkman|Kim Dannenberg|Eddie Bates|Minerva Adams|Jimmy Alioto|Nina Avetisova|Michael Bentt|Tamara Bossett|Bruce Gerard Brown Jr.|John Eric Brown|Jude Ciccolella|Marc De'Antone|Daniele Doobenen|Kimberly Estrada|Christopher Gilbertson|Rosine 'Ace' Hatem|Adolfo Jimenez|Guillermo Jorge|Michael Keyes|Mimi Lesseos|Sean LoGrasso|Gorja Max|Paul McMichael|Robert McMurrer|Arnold Montey|Sean O'Kane|Ricky Pak|Mar Party|Cynthia Prouder|Vladimir Rajcic|Bridgett Riley|Ernie Rivera|Grant Roberts|Michael Saglimbeni|Bobby Silva|Nikky Smedley|Rick Solis|Mikee Stafford|McKay Stewart|Jaerin Washington|Jason Williams|Boni Yanagisawa,https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_SX200_.jpg,"Wanting to learn from the best, aspiring boxer Maggie Fitzgerald (Hilary Swank) wants Frankie Dunn (Clint Eastwood) to train her. At the outset, he flatly refuses saying he has no interest in training a girl. Frankie leads a lonely existence, alienated from his only daughter and having few friends. Maggie's rough around the edges, but shows a lot of grit in the ring and he eventually relents. Maggie not only proves to be the boxer he always dreamed of having under his wing, but a friend who fills the great void he's had in his life. Maggie's career skyrockets, but an accident in the ring leads her to ask Frankie for one last favor.",https://www.imdb.com/title/tt0405159
1018,1026,412019,Broken Flowers,7.2,2005,Comedy | Drama | Mystery | Romance,Jim Jarmusch,Bill Murray|Julie Delpy|Heather Simms|Brea Frazier|Jarry Fall|Korka Fall|Saul Holland|Zakira Holland|Niles Lee Wilson|Jeffrey Wright|Meredith Patterson|Jennifer Rapp|Nicole Abisinio|Ryan Donowho|Alexis Dziena|Sharon Stone|Frances Conroy|Christopher McDonald|Dared Wright|Chloë Sevigny|Suzanne Hevner|Jessica Lange|Brain McPeck|Matthew McAuley|Chris Bauer|Larry Fessenden|Tilda Swinton|Pell James|Mark Webber|Homer Murray|Rachel Puchkoff,https://m.media-amazon.com/images/M/MV5BMzMwZDVhNzYtMWRmMi00NjljLTlkZWItM2FjZDUzYzIwMjAyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX200_.jpg,"The resolutely single Don Johnston has just been dumped by his latest lover, Sherry. Don resigns himself to being alone yet again and left to his own devices. Instead, he is compelled to reflect on his past when he receives by mail a mysterious pink letter. It is from an anonymous former lover and informs him that he has a 19-year-old son who may now be looking for his father. Don is urged to investigate this ""mystery"" by his closest friend and neighbor, Winston, an amateur sleuth and family man. Hesitant to travel at all, Don nonetheless embarks on a cross-country trek in search of clues from four former flames. Unannounced visits to each of these unique women hold new surprises for Don as he haphazardly confronts both his past and, consequently, his present.",https://www.imdb.com/title/tt0412019
1019,1027,388795,Brokeback Mountain,7.7,2005,Drama | Romance,Ang Lee,Heath Ledger|Jake Gyllenhaal|Randy Quaid|Valerie Planche|Dave Trimble|Victor Reyes|Lachlan Mackintosh|Michelle Williams|Larry Reese|Marty Antonini|Tom Carey|Dan McDougall|Don Bland|Steven Cree Molison|Anne Hathaway|Duval Lang|Dean Barrett|Hannah Stewart|Scott Michael Campbell|Mary Liboiron|Graham Beckel|Kade Philps|Steffen Cole Moser|Brooklynn Proulx|Keanna Dubé|James Baker|Pete Seadon|Sarah Hyslop|Jacey Kenny|Jerry Callaghan|Cayla Wolever|Cheyenne Hill|Jake Church|Ken Zilka|John Tench|Linda Cardellini|Anna Faris|David Harbour|Kate Mara|Will Martin|Gary Lauder|Christian Fraser|Cam Sutherland|Roberta Maxwell|Peter McRobbie|Dean Blanke|Bonkers|Rose Davidson|Spencer Kayden|Jon-Paul Khouri|Mary McBride|Barb Mitchell|Rodrigo Prieto|Suki Úna Rae|Neil Riddaway|Ken Roberts|Kailin See|Richard Sherry|Jayson Therrien|Woody Trend|Erika Walter|Tyson Wiebe|Nicola Wilson,https://m.media-amazon.com/images/M/MV5BMTY5NTAzNTc1NF5BMl5BanBnXkFtZTYwNDY4MDc3._V1_SX200_.jpg,"Brokeback Mountain, Wyoming. Their acquaintance began in the warm summer of 1963 when cowboys Ennis Del Mar and Jack Twist ended up on the sheep farm of Joe Aguirre. They were looking for work. And under unexpected circumstances, the two men developed an intimate relationship that evolved into a profound but secret bond right under the nose of their families. After all, life is an exciting surprise. Who can stop love, life's ultimate truth?",https://www.imdb.com/title/tt0388795
1020,1028,408306,Munich,7.5,2005,Action | Drama | History | Thriller,Steven Spielberg,Eric Bana|Daniel Craig|Ciarán Hinds|Mathieu Kassovitz|Hanns Zischler|Ayelet Zurer|Geoffrey Rush|Gila Almagor|Michael Lonsdale|Mathieu Amalric|Moritz Bleibtreu|Valeria Bruni Tedeschi|Meret Becker|Marie-Josée Croze|Yvan Attal|Ami Weinberg|Lynn Cohen|Amos Lavi|Moshe Ivgy|Michael Warshaviak|Ohad Shahar|Raffi Tavor|Sharon Alexander|Samuel Calderon|Oded Teomi|Alon Aboutboul|Makram Khoury|Igal Naor|Hiam Abbass|Mouna Soualem|Mostefa Djadjam|Assi Cohen|Lisa Werlinder|Djemel Barek|Dirar Suleiman|Ziad Adwan|Bijan Daneshmand|Rim Turki|Yonatan Rozen|Jonathan Uziel|Guy Zoaretz|Yossi Sagi-Bizawi|Liron Levo|Ohad Knoller|Charley Gilleran|Lyès Salem|Carim Messalti|Hichem Yacoubi|Omar Mostafa|Mahmoud Zemmouri|Souad Amidou|Amrou Al-Kadhi|Omar Metwally|Nasser Memarzia|Abdelhafid Metalsi|Karim Quayouh|Mihalis Giannatos|Faruk Pruti|Rad Lazar|Laurence Février|Habir Yahya|Mehdi Nebbou|Hicham Nazzal|Lemir Guerfa|Hisham Suliman|Brian Goodman|Richard Brake|Robert John Burke|Yehuda Levi|Danny Zahavi|Itay Barnea|Elyse Klaits|Nabil Yajjou|Karim Saleh|Merik Tadros|Mousa Hussein Kraish|Karim Saidi|Moa Khouas|David A. Hamade|Ben Youcef|Sami Samir|Guri Weinberg|Sam Feuer|Sabi Dorr|Wojciech Machnicki|David Feldman|Ori Pfeffer|Shmuel Edelman|Joseph Sokolsky|Lior Perel|Ossie Beck|Guy Amir|Haguy Wigdor|Jonathan Avigdori|Kevin Collins|Daniel Bess|Baya Belal|Ula Tabari|Saïda Bekkouche|Fattouma Ousliha Bouamari|Alexander Beyer|Amos Shoov|Rana Werbin|Jane Garda|Félicité Du Jeu|Gil Soriano|Mordechai Ben-Shachar|Amani Zain|Leda Mansour|Sasha Spielberg|Renana Raz|Hagit Dasberg|Patrick Kennedy|Stéphane Freiss|Arturo Arribas|Yaron Motola|Jalil Naciri|Martin Ontrop|Joram Voelklein|Michael Schenk|Andreas Lust|Tom Wlaschiha|Haj Ibrahim Bassel|Xavier Bonastre|Lili Bordán|Vincent Bowen|Jaymes Butler|María Casal|Arthur Chazal|Greg D'Agostino|Geoffrey Dowell|François Guillaume|Sonia Hell|Amelia Jacob|Peter Jennings|Michael Klesic|Francisco Labbe|Damian Lynch|Arnaud Marciszewer|Rob McCabe|Jim McKay|George Mendel|Sarah Mennell|Ben O'Brien|Léo Paget|Lucas Sehili|Samy Sehili|Dianne Zaremba|Marek Zerba,https://m.media-amazon.com/images/M/MV5BMTcwNzYzMzMwMF5BMl5BanBnXkFtZTcwMzMzODczMQ@@._V1_SX200_.jpg,"After Black September's assassination of Israeli athletes at the Munich Olympics in 1972, Prime Minister Golda Meir okays a covert operation to hunt down and kill all involved. A team of five gathers in Switzerland led by Avner, a low-level Mossad techie whose father was a war hero and whose wife is pregnant. It's an expendable team, but relying on paid informants, they track and kill several in Europe and Lebanon. They must constantly look over their shoulders for the CIA, KGB, PLO, and their own sources. As the body count mounts -- with retribution following retribution -- so do questions, doubts, and sleepless nights. Loyalties blur. What does it mean to be a Jew?",https://www.imdb.com/title/tt0408306
1021,1029,420223,Stranger Than Fiction,7.5,2006,Comedy | Drama | Fantasy | Romance,Marc Forster,Will Ferrell|William Dick|Guy Massey|Martha Espinoza|T.J. Jagodowski|Peter Grosz|Ricky Adams|Christian Stolte|Denise Hughes|Peggy Roeder|Tonray Ho|Tony Hale|Maggie Gyllenhaal|Danny Rhodes|Helen Young|David Pompeii|Linara Washington|Larry Neumann Jr.|Emma Thompson|John Mohrlein|Queen Latifah|Tom Hulce|Bruce Jarchow|Linda Hunt|Dustin Hoffman|Kristin Chenoweth|Bradley Mott|John M. Watson Sr.|David Wiegers|Jarrett Sleeper|Karen Lloyd|Keith Kupferer|Danny McCarthy|Tab Baker|Mark Buettner|Christian Young|Arraon Skippa Hixson|Bryan Kelly|Whitney Sneed|Ray Kurut|Celeste Pechous|Michael Cook|Cheryl Lynn Bruce|Chet Dubowski|Ora Jones|Jordan Keller|Herb Lichtenstein|Stacey Elaine Jackson|Jordan Teplitz|Ricardo Gutiérrez|James Mazza|Oscar Roxas|Nadirah Bost|Sandra Marquez|Lacy Katherine Campbell|Will Clinger|Al Samuels|Frank Caeti|Andrew Rothenberg|Rengin Altay|Lucinda Kemp|Donna Watkins|Julien Heron|Lora Cain|Bob Papenbrook|Mike McColl|Nathan Adloff|Anouk Aimée|Holly Barrett|Rishi Chitkara|John Cleese|Edy Cullen|Sue Durso|Nick Ferrin|Reese Foster|Andrea Frisby|Alex Gil|Judy Carmen Gonzalez|Eli Goodman|Cheryl Graeff|Carlyn Janus|Terry Jones|Bob Kolbey|Tim Krueger|Debra Langland|Jamie Louachai|Lori Miller|Sergio Mojica|Sia A. Moody|Kevin Pitcairn|Zachary Spangler|January Stern|Jean-Louis Trintignant|Ron Valdez|Andrea N. Winters,https://m.media-amazon.com/images/M/MV5BMmE2ZjYwNGYtYWMyMS00M2I0LWI4NDEtMzc1MTllMjk0ZmFmXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX200_.jpg,"Everybody knows that your life is a story. But what if a story was your life? Harold Crick (Will Ferrell) is your average I.R.S. Agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside of his head narrating his life. The narrator it is extraordinarily accurate, and Harold recognizes the voice as an esteemed author he saw on television. But when the narration reveals that he is going to die, Harold must find the author of the story, and ultimately his life, to convince her to change the ending of the story before it is too late.",https://www.imdb.com/title/tt0420223
1022,1030,462322,Grindhouse,7.5,2007,Action | Horror | Thriller,Robert Rodriguez|Eli Roth|Quentin Tarantino|Edgar Wright|Rob Zombie,Kurt Russell|Zoë Bell|Rosario Dawson|Vanessa Ferlito|Sydney Tamiia Poitier|Tracie Thoms|Rose McGowan|Jordan Ladd|Mary Elizabeth Winstead|Quentin Tarantino|Marcy Harriell|Eli Roth|Omar Doom|Michael Bacall|Monica Staggs|Jonathan Loughran|Marta Mendoza|Tim Murphy|Melissa Arcaro|Michael Parks|James Parks|Marley Shelton|Electra Stone|Elise Avellan|Eurlyne Epper|Jamie L. Dunno|Shannon Hazlett|Freddy Rodríguez|Josh Brolin|Jeff Fahey|Michael Biehn|Rebel Rodriguez|Bruce Willis|Naveen Andrews|Julio Oscar Mechoso|Fergie|Nicky Katt|Hung Nguyen|Cecilia Conti|Tommy Nix|Tom Savini|Carlos Gallardo|Skip Reissig|Gregory Kelly|Troy Robinson|Derek Southers|Jerili Romeo|Felix Sabates|Doran Ingrham|Johnny Reno|Danny Trejo|Cheech Marin|Udo Kier|Sheri Moon Zombie|Tom Towles|Sybil Danning|Bill Moseley|Garon Wade|Will Arnett|Alison Bacon|Mark Bakunas|Vendula Bednarova|Emily Booth|Chris Briggs|David Brunt|MyAnna Buring|Kevin Cacy|Alice Kim Cage|Nicolas Cage|Leroy Castanon|Georgina Chapman|Kate Clark|Michael Deak|Richard Dodwell|Daniel Frisch|Nick Frost|Jake Garber|Tony Gibson|Beth Gosnell|Bobbie Grace|Odell Grant|Jay Hernandez|Olja Hrustic|Samantha Inoue Harte|Jason Isaacs|Melanie Jayne|Steve Joyner|Stephanie Katz|R.C. Keene|Helen Kim|Elena Kolpachikova|Tito Larriva|Andrea Lee|Matthew Macfadyen|Liliyan Malkina|Alicia Rachel Marek|Andrew Martin|Mike McCarty|John McLean|Katie Melua|Meriah Nelson|Lorielle New|Rajiv Patel|Simon Pegg|Oleg Prudius|Lucy Punch|Jeff Rendell|Emmy Robbin|Kelley Robins|Patricia A. Robinson|Shannon Joy Rodgers|Robert Rodriguez|Christine Rose|Kelly Ryan|Ava Knighten Santana|Mikhail Sebastian|Peter Serafinowicz|Rafe Spall|Gary Teague|Petr Vancura|Karel Vanásek|Kevin Wasner|Charlita Williams|Kevin Wilson|Nicholas Wilson|Stuart Wilson|Katherin-Ellen Zabehlicky,https://m.media-amazon.com/images/M/MV5BMjA0MzExNzc3MV5BMl5BanBnXkFtZTcwODAxMzM0MQ@@._V1_SX200_.jpg,"A double-bill of thrillers that recall both filmmakers' favorite exploitation films. ""Grindhouse"" (a downtown movie theater in disrepair since its glory days as a movie palace known for ""grinding out"" non-stop double-bill programs of B-movies) is presented as one full-length feature comprised of two individual films helmed separately by each director. ""Death Proof,"" is a rip-roaring slasher flick where the killer pursues his victims with a car rather than a knife, while ""Planet Terror"" shows us a view of the world in the midst of a zombie outbreak. The films are joined together by clever faux trailers that recall the '50s exploitation drive-in classics.",https://www.imdb.com/title/tt0462322
1023,1031,1028528,Death Proof,7.0,2007,Action | Thriller,Quentin Tarantino,Kurt Russell|Zoë Bell|Rosario Dawson|Vanessa Ferlito|Sydney Tamiia Poitier|Tracie Thoms|Rose McGowan|Jordan Ladd|Mary Elizabeth Winstead|Quentin Tarantino|Marcy Harriell|Eli Roth|Omar Doom|Michael Bacall|Monica Staggs|Jonathan Loughran|Marta Mendoza|Tim Murphy|Melissa Arcaro|Michael Parks|James Parks|Marley Shelton|Nicky Katt|Electra Stone|Elise Avellan|Helen Kim|Tina Rodriguez|Eurlyne Epper|Jamie L. Dunno|Manuel Cantu|Brad Jacobowitz|Chris King|April March|Darryl K. Phipps|Julitta Pourciau|Amanda Rivas|Kelley Robins|Violet Saenz-Arocha|Gary Teague|Angela Ware|Steven A. Webb,https://m.media-amazon.com/images/M/MV5BYTdmZmY3Y2QtNjU5NC00OGUxLTg3MWQtMmE2ODM5Mzg3MzcyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX200_.jpg,"In Austin, Texas, the girlfriends Julia, Arlene and Shanna meet in a bar to drink, smoke and make out with their boyfriends before traveling alone to Lake LBJ to spend the weekend together. They meet the former Hollywood stuntman Mike, who takes Pam out in his ""death-proof"" stunt car. Fourteen months later, Mike turns up in Lebanon, Tennessee and chase Abernathy, Zoë and Kim, but these girls are tough and decide to pay-back the attack.",https://www.imdb.com/title/tt1028528
1024,1032,829482,Superbad,7.6,2007,Comedy,Greg Mottola,Jonah Hill|Michael Cera|Christopher Mintz-Plasse|Bill Hader|Seth Rogen|Martha MacIsaac|Emma Stone|Aviva Baumann|Joe Lo Truglio|Kevin Corrigan|Clement Blake|Erica Vittina Phillips|Joe Nunez|Dave Franco|Marcella Lentz-Pope|Scott Gerbacia|Laura Seay|Roger Iwami|John Clint Mabry|Stacy Edwards|Mark Rogen|Charlie Hartsock|Dona Hardy|Charley Rossman|Carla Gallo|Ben Best|Jody Hill|Kevin Breznahan|David Krumholtz|Mousa Hussein Kraish|Nicholas Jasenovec|Martin Starr|Keith Loneker|Matt McKane|Lauren Miller Rogen|Peter Salett|Rakefet Abergel|Brooke Dillman|Michael Naughton|Steve Bannos|Casey Margolis|Laura Marano|Matthew Bass|Aurora Snow|Jenna Haze|Ted Haigh|Michael Fennessey|Brian Huskey|Clark Duke|Stephen Borrello|Naathan Phan|Pamella D'Pella|Libby A. Adams|Christopher L. Antie|Vanessa Athens|Georgio Balistreri|Darya Balyura|Sunny Byrd|Stacy Choe|Bob Cryer|Ryan de Quintal|Joseph DeLuca|Mikey Evgen|Erica Ford|Clayton Frey|Chelsey Goodan|Marc Grapey|Preston Jones|Carrie Keagan|Jordan Knudson|Suzanne LaChasse|Wesley Lerwill|Jill Maddrell|Danny McBride|Andrew Jackson Murphy|Rory Naughton|Stephen P. Nick|Cortney Palm|Nichol Pederson|Laura Penn|Mark Provencher|Amy Schloerb|Adam Sevani|Calvin Sykes|Tim Trella|John Tremaine|Amanda Zubillaga,https://m.media-amazon.com/images/M/MV5BY2VkMDg4ZTYtN2M3Yy00NWZiLWE2ODEtZjU5MjZkYWNkNGIzXkEyXkFqcGdeQXVyODY5Njk4Njc@._V1_SX200_.jpg,"Seth and Evan are best friends, inseparable, navigating the last weeks of high school. Usually shunned by the popular kids, Seth and Evan luck into an invitation to a party, and spend a long day, with the help of their nerdy friend Fogell, trying to score enough alcohol to lubricate the party and inebriate two girls, Jules and Becca, so they can kick-start their sex lives and go off to college with a summer full of experience and new skills. Their quest is complicated by Fogell's falling in with two inept cops who both slow and assist the plan. If they do get the liquor to the party, what then? Is sex the only rite of passage at hand?",https://www.imdb.com/title/tt0829482
1025,1033,477348,No Country for Old Men,8.2,2007,Crime | Drama | Thriller,Ethan Coen|Joel Coen,Tommy Lee Jones|Javier Bardem|Josh Brolin|Woody Harrelson|Kelly Macdonald|Garret Dillahunt|Tess Harper|Barry Corbin|Stephen Root|Rodger Boyce|Beth Grant|Ana Reeder|Kit Gwin|Zach Hopkins|Chip Love|Eduardo Antonio Garcia|Gene Jones|Myk Watford|Boots Southerland|Kathy Lamkin|Johnnie Hector|Margaret Bowman|Thomas Kopache|Jason Douglas|Doris Hargrave|Rutherford Cravens|Matthew Posey|George Adelo|Mathew Greer|Trent Moore|Marc Miles|Luce Rains|Philip Bentham|Erik V. Reeves|Josh Meyer|Chris Warner|Brandon Smith|Roland Uribe|Richard Jackson|Josh Blaylock|Caleb Landry Jones|Dorsey Ray|Angel H. Alvarado Jr.|David A. Gomez|Milton Hernandez|John Mancha|Scott Flick|Albert Fry Jr.|Brad Jacobowitz|Spencer Kayden|Rachel Manera|Angelo Martinez|James Rishe|Elizabeth Slagsvol,https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_SX200_.jpg,"In rural Texas, welder and hunter Llewelyn Moss (Josh Brolin) discovers the remains of several drug runners who have all killed each other in an exchange gone violently wrong. Rather than report the discovery to the police, Moss decides to simply take the two million dollars present for himself. This puts the psychopathic killer, Anton Chigurh (Javier Bardem), on his trail as he dispassionately murders nearly every rival, bystander and even employer in his pursuit of his quarry and the money. As Moss desperately attempts to keep one step ahead, the blood from this hunt begins to flow behind him with relentlessly growing intensity as Chigurh closes in. Meanwhile, the laconic Sheriff Ed Tom Bell (Tommy Lee Jones) blithely oversees the investigation even as he struggles to face the sheer enormity of the crimes he is attempting to thwart.",https://www.imdb.com/title/tt0477348
1026,1034,469494,There Will Be Blood,8.2,2007,Drama,Paul Thomas Anderson,Daniel Day-Lewis|Martin Stringer|Matthew Braden Stringer|Jacob Stringer|Joseph Mussey|Barry Del Sherman|Harrison Taylor|Stockton Taylor|Paul F. Tompkins|Dillon Freasier|Kevin Breznahan|Jim Meskimen|Erica Sullivan|Randall Carver|Coco Leigh|Paul Dano|Ciarán Hinds|Sydney McCallister|David Willis|Christine Olejniczak|Kellie Hill|James Downey|Dan Swallow|Robert Arber|Bob Bell|David Williams|Joy Rawls|Louise Gregg|Amber Roberts|John W. Watts|Robert Caroline|Barry Bruce|Irene G. Hunter|Hope Elizabeth Reeves|John Chitwood|Kevin J. O'Connor|David Warshofsky|Charles Thomas Doyle|Colton Woodward|John Burton|Hans Howes|Robert Barge|Ronald Krut|Huey Rhudy|Steven Barr|Robert Hills|Colleen Foy|Russell Harvard|Bob Bock|Vince Froio|Phil Shelly|Mary Elizabeth Barrett|Brad Carr|Kathryn A Davis|Brad Jacobowitz|Spencer Kayden|Arnold Montey|Rhonda Reeves|Guy Richardson|Beau Smith|Arne Starr,https://m.media-amazon.com/images/M/MV5BMjAxODQ4MDU5NV5BMl5BanBnXkFtZTcwMDU4MjU1MQ@@._V1_SX200_.jpg,"The intersecting life stories of Daniel Plainview and Eli Sunday in early twentieth century California is presented. Miner turn oilman Daniel Plainview is a driven man who will do whatever it takes to achieve his goals. He works hard but he also takes advantage of those around him at their expense if need be. His business partner is his son H.W., who in reality he ""acquired"" when H.W.'s biological single father, who worked on one of Daniel's rigs, got killed in a workplace accident. Daniel is deeply protective of H.W. if only for what H.W. brings to the partnership. Eli Sunday is one in a pair of twins, whose family farm Daniel purchases for the major oil deposit located on it. Eli, the local preacher and a self-proclaimed faith healer, wants the money from the sale of the property to finance his own church. The lives of the two competitive men often clash as Daniel pumps oil off the property and tries to acquire all the surrounding land at bargain prices to be able to build a pipeline to the coast, and as Eli tries to build his own religious empire.",https://www.imdb.com/title/tt0469494
